file,0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00,10.00-(11.00),total_time
iperf3_result_20231019183716.txt,1.83Mbits/sec,2.03Mbits/sec,1.99Mbits/sec,2.62Mbits/sec,5.06Mbits/sec,2.02Mbits/sec,2.02Mbits/sec,2.08Mbits/sec,1.97Mbits/sec,2.04Mbits/sec,1.84Mbits/sec,10.06
iperf3_result_20231019183931.txt,1.78Mbits/sec,2.00Mbits/sec,3.87Mbits/sec,2.02Mbits/sec,2.00Mbits/sec,2.00Mbits/sec,2.07Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.91Mbits/sec,10.05
iperf3_result_20231019180550.txt,38.8Mbits/sec,48.1Mbits/sec,47.5Mbits/sec,47.9Mbits/sec,48.4Mbits/sec,47.9Mbits/sec,46.9Mbits/sec,48.3Mbits/sec,47.6Mbits/sec,47.6Mbits/sec,54.2Mbits/sec,10.05
iperf3_result_20231019180949.txt,3.39Mbits/sec,3.89Mbits/sec,3.90Mbits/sec,3.87Mbits/sec,7.20Mbits/sec,3.88Mbits/sec,3.94Mbits/sec,3.88Mbits/sec,3.83Mbits/sec,3.89Mbits/sec,2.37Mbits/sec,10.06
iperf3_result_20231019180632.txt,36.4Mbits/sec,47.7Mbits/sec,48.4Mbits/sec,48.0Mbits/sec,48.1Mbits/sec,47.3Mbits/sec,47.8Mbits/sec,48.2Mbits/sec,47.0Mbits/sec,47.8Mbits/sec,51.5Mbits/sec,10.06
iperf3_result_20231019183850.txt,1.81Mbits/sec,2.00Mbits/sec,3.06Mbits/sec,3.01Mbits/sec,2.04Mbits/sec,1.98Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.09Mbits/sec,1.18Mbits/sec,10.08
iperf3_result_20231019180418.txt,5.15Mbits/sec,6.31Mbits/sec,10.1Mbits/sec,13.9Mbits/sec,10.2Mbits/sec,9.73Mbits/sec,11.9Mbits/sec,15.4Mbits/sec,13.5Mbits/sec,9.72Mbits/sec,17.5Mbits/sec,10.05
iperf3_result_20231019180744.txt,11.5Mbits/sec,17.9Mbits/sec,20.7Mbits/sec,26.2Mbits/sec,30.0Mbits/sec,38.4Mbits/sec,47.1Mbits/sec,47.2Mbits/sec,47.8Mbits/sec,47.5Mbits/sec,46.9Mbits/sec,10.08
iperf3_result_20231019180816.txt,3.44Mbits/sec,3.88Mbits/sec,3.98Mbits/sec,3.83Mbits/sec,3.85Mbits/sec,7.03Mbits/sec,3.83Mbits/sec,3.98Mbits/sec,3.84Mbits/sec,3.85Mbits/sec,4.90Mbits/sec,10.03
iperf3_result_20231019180755.txt,29.2Mbits/sec,38.8Mbits/sec,46.3Mbits/sec,46.8Mbits/sec,47.9Mbits/sec,48.1Mbits/sec,47.6Mbits/sec,47.7Mbits/sec,48.1Mbits/sec,47.6Mbits/sec,46.0Mbits/sec,10.05
iperf3_result_20231019181112.txt,2.20Mbits/sec,1.97Mbits/sec,2.04Mbits/sec,2.56Mbits/sec,2.37Mbits/sec,1.95Mbits/sec,2.03Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,1.99Mbits/sec,3.26Mbits/sec,10.04
iperf3_result_20231019183705.txt,1.83Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.04Mbits/sec,4.15Mbits/sec,1.99Mbits/sec,2.09Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,1.98Mbits/sec,3.58Mbits/sec,10.04
iperf3_result_20231019180622.txt,11.7Mbits/sec,20.0Mbits/sec,23.6Mbits/sec,28.1Mbits/sec,35.2Mbits/sec,33.8Mbits/sec,44.7Mbits/sec,48.1Mbits/sec,48.0Mbits/sec,48.0Mbits/sec,52.7Mbits/sec,10.06
iperf3_result_20231019180805.txt,15.7Mbits/sec,23.6Mbits/sec,24.7Mbits/sec,32.0Mbits/sec,38.0Mbits/sec,22.9Mbits/sec,5.46Mbits/sec,5.52Mbits/sec,5.53Mbits/sec,5.49Mbits/sec,6.88Mbits/sec,10.04
iperf3_result_20231019180959.txt,3.49Mbits/sec,3.88Mbits/sec,3.97Mbits/sec,3.85Mbits/sec,6.57Mbits/sec,3.88Mbits/sec,3.94Mbits/sec,3.88Mbits/sec,3.89Mbits/sec,3.88Mbits/sec,3.31Mbits/sec,10.04
iperf3_result_20231019180540.txt,37.3Mbits/sec,48.3Mbits/sec,47.1Mbits/sec,48.0Mbits/sec,47.8Mbits/sec,47.6Mbits/sec,47.8Mbits/sec,48.2Mbits/sec,47.7Mbits/sec,47.5Mbits/sec,46.3Mbits/sec,10.06
iperf3_result_20231019183921.txt,1.81Mbits/sec,2.03Mbits/sec,3.87Mbits/sec,2.04Mbits/sec,2.02Mbits/sec,2.00Mbits/sec,1.99Mbits/sec,2.04Mbits/sec,2.02Mbits/sec,2.06Mbits/sec,1.20Mbits/sec,10.06
iperf3_result_20231019180347.txt,11.9Mbits/sec,15.9Mbits/sec,20.1Mbits/sec,23.8Mbits/sec,27.9Mbits/sec,37.3Mbits/sec,43.7Mbits/sec,46.4Mbits/sec,49.1Mbits/sec,47.4Mbits/sec,46.5Mbits/sec,10.05
