file,0.00-1.00,1.00-2.00,2.00-3.00,3.00-4.00,4.00-5.00,5.00-6.00,6.00-7.00,7.00-8.00,8.00-9.00,9.00-10.00,10.00-(11.00),total_time
iperf3_result_20231019173617.txt,98.3Mbits/sec,92.5Mbits/sec,88.6Mbits/sec,91.3Mbits/sec,88.0Mbits/sec,84.0Mbits/sec,93.9Mbits/sec,91.0Mbits/sec,88.3Mbits/sec,93.8Mbits/sec,95.7Mbits/sec,10.06
iperf3_result_20231019173819.txt,33.5Mbits/sec,27.2Mbits/sec,57.7Mbits/sec,43.2Mbits/sec,30.2Mbits/sec,31.6Mbits/sec,30.5Mbits/sec,30.5Mbits/sec,28.5Mbits/sec,27.1Mbits/sec,30.1Mbits/sec,10.06
iperf3_result_20231019174958.txt,56.3Mbits/sec,45.2Mbits/sec,36.9Mbits/sec,46.7Mbits/sec,47.7Mbits/sec,48.0Mbits/sec,48.4Mbits/sec,46.3Mbits/sec,49.7Mbits/sec,46.7Mbits/sec,45.9Mbits/sec,10.09
iperf3_result_20231019174555.txt,57.0Mbits/sec,44.1Mbits/sec,42.7Mbits/sec,40.2Mbits/sec,34.4Mbits/sec,25.0Mbits/sec,25.2Mbits/sec,35.2Mbits/sec,40.6Mbits/sec,44.1Mbits/sec,36.4Mbits/sec,10.51
iperf3_result_20231019173748.txt,25.7Mbits/sec,24.1Mbits/sec,45.7Mbits/sec,34.4Mbits/sec,30.7Mbits/sec,29.0Mbits/sec,29.4Mbits/sec,28.2Mbits/sec,29.3Mbits/sec,27.1Mbits/sec,24.1Mbits/sec,10.03
iperf3_result_20231019174351.txt,36.0Mbits/sec,28.1Mbits/sec,29.4Mbits/sec,23.4Mbits/sec,23.9Mbits/sec,25.1Mbits/sec,21.6Mbits/sec,23.6Mbits/sec,24.5Mbits/sec,21.5Mbits/sec,23.0Mbits/sec,10.09
iperf3_result_20231019174422.txt,37.4Mbits/sec,34.8Mbits/sec,24.8Mbits/sec,23.5Mbits/sec,24.6Mbits/sec,23.1Mbits/sec,24.5Mbits/sec,25.8Mbits/sec,20.3Mbits/sec,22.7Mbits/sec,32.3Mbits/sec,10.03
iperf3_result_20231019174146.txt,17.2Mbits/sec,29.9Mbits/sec,21.8Mbits/sec,22.7Mbits/sec,19.8Mbits/sec,24.7Mbits/sec,23.4Mbits/sec,22.1Mbits/sec,23.0Mbits/sec,23.5Mbits/sec,21.6Mbits/sec,10.13
iperf3_result_20231019174813.txt,32.9Mbits/sec,24.5Mbits/sec,23.7Mbits/sec,27.6Mbits/sec,23.9Mbits/sec,26.9Mbits/sec,25.2Mbits/sec,37.8Mbits/sec,28.1Mbits/sec,25.3Mbits/sec,38.7Mbits/sec,10.12
iperf3_result_20231019173952.txt,23.9Mbits/sec,30.5Mbits/sec,41.5Mbits/sec,26.8Mbits/sec,26.1Mbits/sec,24.7Mbits/sec,24.2Mbits/sec,21.6Mbits/sec,23.0Mbits/sec,23.8Mbits/sec,26.7Mbits/sec,10.09
iperf3_result_20231019173921.txt,23.8Mbits/sec,27.7Mbits/sec,29.9Mbits/sec,22.9Mbits/sec,26.4Mbits/sec,24.2Mbits/sec,22.7Mbits/sec,23.2Mbits/sec,19.2Mbits/sec,22.8Mbits/sec,22.5Mbits/sec,10.08
iperf3_result_20231019174928.txt,29.8Mbits/sec,24.7Mbits/sec,21.2Mbits/sec,75.4Mbits/sec,87.8Mbits/sec,93.1Mbits/sec,90.5Mbits/sec,95.3Mbits/sec,93.1Mbits/sec,87.9Mbits/sec,95.6Mbits/sec,10.19
iperf3_result_20231019175029.txt,49.3Mbits/sec,38.4Mbits/sec,45.4Mbits/sec,44.9Mbits/sec,47.9Mbits/sec,45.8Mbits/sec,43.2Mbits/sec,48.1Mbits/sec,46.3Mbits/sec,48.1Mbits/sec,60.7Mbits/sec,10.06
iperf3_result_20231019173840.txt,26.2Mbits/sec,26.2Mbits/sec,54.5Mbits/sec,33.3Mbits/sec,29.0Mbits/sec,26.0Mbits/sec,28.3Mbits/sec,31.0Mbits/sec,26.4Mbits/sec,27.1Mbits/sec,25.2Mbits/sec,10.12
iperf3_result_20231019174054.txt,23.2Mbits/sec,27.5Mbits/sec,31.3Mbits/sec,24.8Mbits/sec,23.9Mbits/sec,20.9Mbits/sec,23.0Mbits/sec,23.4Mbits/sec,23.7Mbits/sec,23.4Mbits/sec,22.5Mbits/sec,10.08
iperf3_result_20231019174732.txt,29.2Mbits/sec,24.6Mbits/sec,30.6Mbits/sec,37.0Mbits/sec,35.2Mbits/sec,34.2Mbits/sec,38.1Mbits/sec,31.9Mbits/sec,41.9Mbits/sec,25.5Mbits/sec,25.2Mbits/sec,10.10
iperf3_result_20231019174524.txt,33.6Mbits/sec,23.9Mbits/sec,23.9Mbits/sec,23.6Mbits/sec,23.6Mbits/sec,23.8Mbits/sec,20.2Mbits/sec,24.5Mbits/sec,22.8Mbits/sec,25.8Mbits/sec,20.8Mbits/sec,10.13
iperf3_result_20231019174917.txt,40.1Mbits/sec,41.4Mbits/sec,55.4Mbits/sec,69.2Mbits/sec,46.1Mbits/sec,33.4Mbits/sec,76.2Mbits/sec,39.9Mbits/sec,33.9Mbits/sec,32.9Mbits/sec,75.9Mbits/sec,10.16
iperf3_result_20231019174136.txt,24.5Mbits/sec,35.6Mbits/sec,22.6Mbits/sec,24.3Mbits/sec,22.7Mbits/sec,21.0Mbits/sec,26.9Mbits/sec,21.7Mbits/sec,18.0Mbits/sec,14.6Mbits/sec,17.6Mbits/sec,10.09
iperf3_result_20231019174320.txt,23.3Mbits/sec,37.9Mbits/sec,29.8Mbits/sec,25.3Mbits/sec,22.3Mbits/sec,22.2Mbits/sec,22.9Mbits/sec,23.8Mbits/sec,21.1Mbits/sec,20.6Mbits/sec,17.0Mbits/sec,10.11
iperf3_result_20231019174309.txt,25.4Mbits/sec,45.2Mbits/sec,32.5Mbits/sec,24.8Mbits/sec,24.7Mbits/sec,22.3Mbits/sec,20.1Mbits/sec,21.1Mbits/sec,23.5Mbits/sec,24.1Mbits/sec,24.5Mbits/sec,10.07
iperf3_result_20231019174453.txt,38.4Mbits/sec,29.2Mbits/sec,25.1Mbits/sec,24.2Mbits/sec,23.3Mbits/sec,23.5Mbits/sec,23.6Mbits/sec,21.3Mbits/sec,24.0Mbits/sec,22.6Mbits/sec,23.4Mbits/sec,10.09
iperf3_result_20231019175201.txt,49.5Mbits/sec,51.5Mbits/sec,49.5Mbits/sec,47.3Mbits/sec,47.3Mbits/sec,42.1Mbits/sec,46.4Mbits/sec,47.6Mbits/sec,48.3Mbits/sec,50.8Mbits/sec,49.7Mbits/sec,10.08
iperf3_result_20231019173658.txt,90.2Mbits/sec,92.0Mbits/sec,74.5Mbits/sec,93.1Mbits/sec,85.3Mbits/sec,94.8Mbits/sec,96.3Mbits/sec,92.8Mbits/sec,89.8Mbits/sec,92.9Mbits/sec,98.4Mbits/sec,10.06
iperf3_result_20231019173738.txt,89.8Mbits/sec,93.4Mbits/sec,86.2Mbits/sec,40.3Mbits/sec,31.6Mbits/sec,30.3Mbits/sec,29.1Mbits/sec,29.6Mbits/sec,25.5Mbits/sec,26.6Mbits/sec,19.4Mbits/sec,10.09
